1,16.5149993896484,-8.89919376373291,2,4,0.561403512954712,1,0,0,0,0,0,0,3834,996.099975585938,197.804550170898,11
1,31.5799999237061,-8.49372863769531,2,11,0.786885261535645,1,1,0,0,0,0,0,3834,996.099975585938,0,0
1,14.1700000762939,-8.65135765075684,2.5,7,1,1,0,0,0,0,0,0,3834,996.099975585938,128,5
1,21.2250003814697,-8.49372863769531,2.5,6,1,1,0,0,0,0,0,0,3834,996.099975585938,60,5
1,16.9699993133545,-7.72053861618042,3,3,1,1,0,0,0,0,0,0,3834,996.099975585938,0,0
1,16.2299995422363,-8.62726020812988,2.5,6,1,1,0,0,0,0,0,0,3834,996.099975585938,50,5
1,12.8100004196167,-8.19054222106934,2,5,0.984848499298096,0,0,0,0,0,0,0,3834,996.099975585938,136.428573608398,7
1,11.4049997329712,-8.997633934021,3,24,0.371794879436493,1,0,0,0,0,0,0,3834,996.099975585938,112.857139587402,7
1,17.8600006103516,-8.27058506011963,2.5,4,1,1,0,0,0,0,0,0,3834,996.099975585938,141.600006103516,5
1,17.1000003814697,-8.58073997497559,2.5,4,1,1,0,0,0,0,0,0,3834,996.099975585938,60,5
1,19,-7.94608879089355,2.5,4,0.976470589637756,0,0,0,0,0,0,0,3834,996.099975585938,185.714279174805,7
1,16.0849990844727,-7.75975894927979,3,4,1,1,0,0,0,0,0,0,3834,996.099975585938,60,5
1,14.0799999237061,-7.68279790878296,2,8,0.990825712680817,1,0,0,0,0,0,0,3834,996.099975585938,192.857147216797,7
1,12.8000001907349,-8.39463710784912,2.5,21,0.929824590682983,1,0,0,0,0,0,0,3834,996.099975585938,211.230773925781,13
1,12.8599996566772,-7.62873077392578,2,24,0.926829278469086,1,0,0,0,0,0,0,3834,996.099975585938,137.745452880859,11
1,16.3999996185303,-8.70136737823486,3,2,1,1,0,0,0,0,0,0,3834,996.099975585938,65,5
1,12.0600004196167,-7.68279790878296,2.5,24,0.907563030719757,1,0,0,0,0,0,0,3834,996.099975585938,126.192306518555,13
1,12.9499998092651,-7.53661584854126,2.5,17,0.868055582046509,1,0,0,0,0,0,0,3834,996.099975585938,157.961532592773,13
1,19.1700000762939,-8.19054222106934,2.5,5,1,1,0,0,0,0,0,0,3834,996.099975585938,189,5
1,17.4799995422363,-7.4161696434021,2.5,5,0.898089170455933,1,0,0,0,0,0,0,3834,996.099975585938,204,5
1,14.4250001907349,-6.74091196060181,2.5,8,0.985765099525452,1,0,0,0,0,0,0,3834,996.099975585938,257,5
1,15.6000003814697,-8.62726020812988,2.5,3,1,1,0,0,0,0,0,0,3834,996.099975585938,60,5
1,14.5500001907349,-7.75975894927979,3,4,1,1,0,0,0,0,0,0,3834,996.099975585938,110,2
1,15.8000001907349,-8.86842155456543,3,12,1,1,0,0,0,0,0,0,3834,996.099975585938,30,5
1,16.2299995422363,-9.18687534332275,2.5,5,1,1,0,0,0,0,0,0,3834,996.099975585938,50,5
1,16.0949993133545,-8.20604610443115,2.5,7,1,1,0,0,0,0,0,0,3834,996.099975585938,133,5
1,15.6000003814697,-8.62726020812988,3,2,1,1,0,0,0,0,0,0,3834,996.099975585938,60,5
1,9.85000038146973,-8.997633934021,3,4,1,1,0,0,0,0,0,0,3834,996.099975585938,0,0
1,15.6000003814697,-8.93094253540039,2.5,4,0.756097555160522,1,0,0,0,0,0,0,3834,996.099975585938,50,5
1,14.3500003814697,-8.55826663970947,3,5,1,1,0,0,0,0,0,0,3834,996.099975585938,9,5
1,9.80000019073486,-9.36919689178467,2,8,1,1,0,0,0,0,0,0,3834,996.099975585938,3,10
1,15.6000003814697,-9.59234046936035,3,1,0.347826093435287,1,0,0,0,0,0,0,3834,996.099975585938,50,5
1,14.5699996948242,-9.03272533416748,3,3,1,0,0,0,0,0,0,0,3834,996.099975585938,0,0
1,16.0200004577637,-8.27058506011963,2.5,5,1,1,0,0,0,0,0,0,3834,996.099975585938,190,5
1,12.8999996185303,-8.19054222106934,3,4,0.649999976158142,1,0,0,0,0,0,0,3834,996.099975585938,141.5,5
1,7.96000003814697,-9.79998016357422,3,5,1,1,0,0,0,0,0,0,3834,996.099975585938,0,0
1,12.3699998855591,-7.75975894927979,3,1,1,1,0,0,0,0,0,0,3834,996.099975585938,0,0
1,8.89999961853027,-8.78141021728516,3,7,1,1,0,0,0,0,0,0,3834,996.099975585938,0,0
3,18.5249996185303,-7.34686470031738,3,3,0.425531923770905,0,0,0,0,0,0,0,3421,959.299987792969,23,10
3,12.2700004577637,-7.99122190475464,2,5,1,0,0,0,0,0,0,0,3421,959.299987792969,0,0
4,17,-7.7643666267395,2.5,3,1,1,0,0,0,0,0,0,4319,886.700012207031,81.4285736083984,7
4,20.4699993133545,-7.32253408432007,2.5,5,0.982456147670746,1,1,0,0,0,0,0,4319,886.700012207031,160.714279174805,7
4,15.8400001525879,-8.35215377807617,3,1,1,1,0,0,0,0,0,0,4319,886.700012207031,24,3
4,14.5500001907349,-7.73696804046631,2,7,1,0,0,0,0,0,0,0,4319,886.700012207031,75,8
4,15.0699996948242,-7.4766845703125,3,5,0.979591846466064,1,0,1,0,0,0,0,4319,886.700012207031,0,0
4,26.8999996185303,-7.54122304916382,2.5,4,0.9375,1,0,0,0,0,0,1,4319,886.700012207031,57.1428565979004,7
4,21.1000003814697,-7.28744268417358,3,11,0.966666638851166,1,1,0,0,0,0,0,4319,886.700012207031,0,0
4,16.8700008392334,-7.56369590759277,2.5,2,0.619718313217163,1,0,0,0,0,0,0,4319,886.700012207031,130,2
